shotnumber,date,time,sourceLat,sourceLon,shipLat,shipLon,waterDepth,sciTag
5230,2022-05-30,09:41:55.737011,16.484111,-101.051116,16.483285,-101.049156,4321.7,MGL22040055
5231,2022-05-30,09:44:01.139012,16.483154,-101.048487,16.482345,-101.046521,4313.2,MGL22040055
5232,2022-05-30,09:46:03.252013,16.482218,-101.045851,16.481379,-101.043895,4308.3,MGL22040055
5233,2022-05-30,09:48:11.943013,16.481231,-101.043231,16.480378,-101.041283,4291.1,MGL22040055
5234,2022-05-30,09:50:14.102010,16.480209,-101.040629,16.479377,-101.038671,4286.8,MGL22040055
5235,2022-05-30,09:52:20.000020,16.479234,-101.038005,16.478437,-101.036037,4291.5,MGL22040055
5236,2022-05-30,09:54:26.371015,16.478277,-101.035383,16.477454,-101.033418,4302.8,MGL22040055
5237,2022-05-30,09:56:28.779009,16.477283,-101.032768,16.476474,-101.030799,4309.3,MGL22040055
5238,2022-05-30,09:58:37.685010,16.476302,-101.030146,16.475485,-101.028181,4344.9,MGL22040055
5239,2022-05-30,10:00:47.607019,16.475326,-101.027528,16.474515,-101.025559,4341.3,MGL22040055
5240,2022-05-30,10:02:53.567014,16.47433,-101.024913,16.473505,-101.022952,4344.7,MGL22040055
5241,2022-05-30,10:04:57.217012,16.473326,-101.022303,16.472557,-101.020318,4357.7,MGL22040055
5242,2022-05-30,10:07:02.020015,16.472332,-101.019691,16.471555,-101.017708,4358.0,MGL22040055
5243,2022-05-30,10:09:10.311998,16.471351,-101.017081,16.470587,-101.015084,4359.5,MGL22040055
5244,2022-05-30,10:11:14.472013,16.470328,-101.014469,16.46958,-101.012475,4384.0,MGL22040055
5245,2022-05-30,10:13:21.602014,16.469363,-101.011857,16.468646,-101.009837,4383.0,MGL22040055
5246,2022-05-30,10:15:23.184014,16.46839,-101.009228,16.467666,-101.007218,4390.6,MGL22040055
5247,2022-05-30,10:17:26.310010,16.467407,-101.006608,16.466691,-101.004598,4395.7,MGL22040055
5248,2022-05-30,10:19:34.443011,16.466421,-101.003995,16.465679,-101.001989,4386.8,MGL22040055
5249,2022-05-30,10:21:41.729016,16.465435,-101.001374,16.464764,-100.999344,4402.9,MGL22040055
5250,2022-05-30,10:23:50.770016,16.464485,-100.998746,16.463755,-100.996738,4386.1,MGL22040055
5251,2022-05-30,10:25:55.628010,16.463494,-100.996127,16.462771,-100.994119,4347.3,MGL22040055
5252,2022-05-30,10:28:01.438011,16.462525,-100.993506,16.461817,-100.991489,4331.0,MGL22040055
5253,2022-05-30,10:30:10.848011,16.461552,-100.99088,16.4608,-100.988884,4344.9,MGL22040055
5254,2022-05-30,10:32:16.666016,16.460552,-100.988261,16.459832,-100.986264,4353.8,MGL22040055
5255,2022-05-30,10:34:31.697011,16.459598,-100.985637,16.458884,-100.983626,4338.1,MGL22040055
5256,2022-05-30,10:36:37.994012,16.458646,-100.983007,16.457899,-100.981012,4335.3,MGL22040055
5257,2022-05-30,10:38:42.469011,16.457646,-100.980396,16.456886,-100.978405,4326.4,MGL22040055
5258,2022-05-30,10:40:45.147010,16.456659,-100.977779,16.455932,-100.975775,4324.1,MGL22040055
5259,2022-05-30,10:42:43.419022,16.455701,-100.975148,16.454963,-100.973152,4321.0,MGL22040055
5260,2022-05-30,10:44:48.460013,16.454736,-100.972518,16.453974,-100.970532,4319.9,MGL22040055
5261,2022-05-30,10:46:54.883016,16.453697,-100.969924,16.452967,-100.967928,4332.5,MGL22040055
5262,2022-05-30,10:48:57.903032,16.452737,-100.9673,16.452004,-100.965302,4325.1,MGL22040055
5263,2022-05-30,10:51:00.459012,16.451729,-100.964689,16.451025,-100.962682,4212.6,MGL22040055
5264,2022-05-30,10:52:58.097011,16.450781,-100.962054,16.450078,-100.96005,4166.2,MGL22040055
5265,2022-05-30,10:55:10.663015,16.449777,-100.959441,16.449061,-100.957445,4229.0,MGL22040055
5266,2022-05-30,10:57:18.667015,16.448794,-100.956826,16.448084,-100.954826,4066.2,MGL22040055
5267,2022-05-30,10:59:26.290010,16.447817,-100.95421,16.44714,-100.952189,4073.3,MGL22040055
5268,2022-05-30,11:01:30.648019,16.446869,-100.951572,16.446165,-100.949571,4048.1,MGL22040055
5269,2022-05-30,11:03:36.186012,16.445879,-100.948967,16.445156,-100.946964,4031.8,MGL22040055
5270,2022-05-30,11:05:39.790011,16.444897,-100.946346,16.44418,-100.944341,4022.9,MGL22040055
5271,2022-05-30,11:07:43.545016,16.443916,-100.943726,16.443219,-100.941714,4010.6,MGL22040055
5272,2022-05-30,11:09:42.690011,16.442941,-100.941104,16.442222,-100.939102,4002.6,MGL22040055
5273,2022-05-30,11:11:48.547016,16.44195,-100.938491,16.441217,-100.936493,3986.7,MGL22040055
5274,2022-05-30,11:13:52.007026,16.440946,-100.935877,16.440256,-100.933866,3959.8,MGL22040055
5275,2022-05-30,11:16:04.286010,16.439969,-100.933265,16.439287,-100.931243,3962.9,MGL22040055
5276,2022-05-30,11:18:13.348013,16.439001,-100.930638,16.438313,-100.92862,3968.2,MGL22040055
5277,2022-05-30,11:20:12.930014,16.437991,-100.928026,16.437324,-100.926006,4027.1,MGL22040055
5278,2022-05-30,11:22:21.327015,16.437027,-100.925406,16.436361,-100.923379,4067.4,MGL22040055
5279,2022-05-30,11:24:30.209013,16.43604,-100.92279,16.435366,-100.920767,4102.6,MGL22040055
5280,2022-05-30,11:26:37.654011,16.435041,-100.920179,16.434389,-100.918145,4102.7,MGL22040055
5281,2022-05-30,11:28:52.762011,16.434075,-100.917552,16.433413,-100.915526,4103.0,MGL22040055
5282,2022-05-30,11:31:05.137009,16.433098,-100.914927,16.432452,-100.912899,4118.0,MGL22040055
5283,2022-05-30,11:33:07.411012,16.432128,-100.912309,16.431444,-100.910292,4106.2,MGL22040055
5284,2022-05-30,11:35:14.618011,16.431105,-100.909705,16.430449,-100.907679,4125.1,MGL22040055
5285,2022-05-30,11:37:17.662014,16.43016,-100.907063,16.429516,-100.905041,4136.6,MGL22040055
5286,2022-05-30,11:39:24.561012,16.4292,-100.904446,16.42852,-100.902429,4153.5,MGL22040055
5287,2022-05-30,11:41:28.510015,16.428182,-100.90184,16.427525,-100.899816,4164.2,MGL22040055
5288,2022-05-30,11:43:30.964012,16.427213,-100.899213,16.426574,-100.897185,4168.3,MGL22040055
5289,2022-05-30,11:45:39.041024,16.42625,-100.896592,16.425587,-100.894567,4202.6,MGL22040055
5290,2022-05-30,11:47:43.330012,16.425254,-100.893981,16.424601,-100.891952,4249.4,MGL22040055
5291,2022-05-30,11:49:50.146005,16.424277,-100.891361,16.423636,-100.889326,4259.0,MGL22040055
5292,2022-05-30,11:51:55.970018,16.423309,-100.888737,16.422652,-100.88671,4258.5,MGL22040055
5293,2022-05-30,11:53:59.874012,16.422333,-100.886117,16.421657,-100.884098,4268.9,MGL22040055
5294,2022-05-30,11:56:05.890011,16.421326,-100.883507,16.420663,-100.881485,4267.4,MGL22040055
5295,2022-05-30,11:58:10.163023,16.420342,-100.880893,16.419703,-100.878857,4273.0,MGL22040055
5296,2022-05-30,12:00:12.448031,16.419406,-100.878257,16.418745,-100.876231,4270.3,MGL22040055
5297,2022-05-30,12:02:23.436011,16.418433,-100.875635,16.417757,-100.873614,4273.6,MGL22040055
5298,2022-05-30,12:04:33.578015,16.417444,-100.873019,16.416763,-100.871001,4270.0,MGL22040055
5299,2022-05-30,12:06:44.138011,16.416445,-100.870408,16.415775,-100.868386,4261.3,MGL22040055
5300,2022-05-30,12:08:51.784012,16.415484,-100.867781,16.414832,-100.865751,4229.7,MGL22040055
5301,2022-05-30,12:10:59.078015,16.414497,-100.865166,16.413817,-100.863147,4269.2,MGL22040055
5302,2022-05-30,12:13:09.996014,16.4135,-100.862547,16.412853,-100.860523,4218.9,MGL22040055
5303,2022-05-30,12:15:20.873016,16.412544,-100.859926,16.411883,-100.8579,4233.0,MGL22040055
6304,2022-05-30,13:26:04.216012,16.411898,-100.857162,16.411271,-100.855132,4237.4,MGL22040065
6305,2022-05-30,13:28:25.880011,16.410774,-100.854606,16.409953,-100.852649,4220.2,MGL22040065
6306,2022-05-30,13:30:49.378012,16.409621,-100.852057,16.408944,-100.850043,4225.1,MGL22040065
6307,2022-05-30,13:33:15.148011,16.408636,-100.849444,16.407966,-100.847423,4227.7,MGL22040065
6308,2022-05-30,13:35:26.724012,16.407603,-100.846851,16.406941,-100.844822,4258.9,MGL22040065
6309,2022-05-30,13:37:31.866015,16.406612,-100.844229,16.405999,-100.842189,4274.9,MGL22040065
6310,2022-05-30,13:39:33.380014,16.405671,-100.841596,16.405021,-100.839568,4276.1,MGL22040065
6311,2022-05-30,13:41:38.592011,16.404686,-100.838983,16.404034,-100.836953,4261.1,MGL22040065
6312,2022-05-30,13:43:42.297009,16.403717,-100.83636,16.403047,-100.834337,4277.1,MGL22040065
6313,2022-05-30,13:45:49.050012,16.402729,-100.833743,16.402084,-100.831711,4287.4,MGL22040065
6314,2022-05-30,13:47:52.053010,16.401772,-100.831116,16.401103,-100.829094,4285.9,MGL22040065
6315,2022-05-30,13:49:56.827011,16.400809,-100.828491,16.400128,-100.826475,4300.5,MGL22040065
6316,2022-05-30,13:52:04.620011,16.399844,-100.82587,16.399135,-100.823859,4352.7,MGL22040065
6317,2022-05-30,13:54:09.967011,16.398849,-100.823253,16.398142,-100.821248,4332.1,MGL22040065
6318,2022-05-30,13:56:13.418011,16.397871,-100.820635,16.397174,-100.818624,4368.8,MGL22040065
6319,2022-05-30,13:58:23.893010,16.396888,-100.818018,16.396183,-100.816009,4373.1,MGL22040065
6320,2022-05-30,14:00:30.654022,16.395903,-100.8154,16.395211,-100.813387,4374.8,MGL22040065
6321,2022-05-30,14:02:30.039016,16.394917,-100.812781,16.394222,-100.810775,4383.1,MGL22040065
6322,2022-05-30,14:04:36.888010,16.39393,-100.810168,16.393251,-100.80815,4376.0,MGL22040065
6323,2022-05-30,14:06:40.165001,16.392932,-100.807562,16.392252,-100.805539,4408.2,MGL22040065
6324,2022-05-30,14:08:41.428012,16.39195,-100.804941,16.391282,-100.802918,4382.6,MGL22040065
6325,2022-05-30,14:10:44.684015,16.391001,-100.80231,16.390318,-100.800292,4393.4,MGL22040065
6326,2022-05-30,14:12:43.227012,16.389999,-100.799699,16.389315,-100.797685,4384.3,MGL22040065
6327,2022-05-30,14:14:49.193012,16.389022,-100.797077,16.388368,-100.79505,4393.9,MGL22040065
6328,2022-05-30,14:16:59.528014,16.388059,-100.794453,16.387368,-100.792439,4391.9,MGL22040065
6329,2022-05-30,14:19:07.593011,16.387077,-100.791837,16.386375,-100.789828,4388.7,MGL22040065
6330,2022-05-30,14:21:17.912015,16.386107,-100.789219,16.385408,-100.787205,4382.2,MGL22040065
6331,2022-05-30,14:23:21.645010,16.385108,-100.786607,16.384425,-100.784587,4381.8,MGL22040065
6332,2022-05-30,14:25:23.085012,16.384131,-100.783987,16.383445,-100.781968,4377.8,MGL22040065
6333,2022-05-30,14:27:27.190028,16.383147,-100.781372,16.382449,-100.779357,4386.5,MGL22040065
6334,2022-05-30,14:29:24.714011,16.382168,-100.778749,16.381478,-100.776736,4386.6,MGL22040065
6335,2022-05-30,14:31:24.837014,16.38117,-100.77614,16.380499,-100.774117,4382.6,MGL22040065
6336,2022-05-30,14:33:23.158011,16.380208,-100.773515,16.379524,-100.771496,4381.2,MGL22040065
6337,2022-05-30,14:35:20.475011,16.379225,-100.770891,16.378546,-100.768878,4384.8,MGL22040065
6338,2022-05-30,14:37:24.024012,16.378221,-100.768287,16.377548,-100.766265,4398.2,MGL22040065
6339,2022-05-30,14:39:24.621009,16.377262,-100.765661,16.376583,-100.763642,4396.2,MGL22040065
6340,2022-05-30,14:41:29.514012,16.37629,-100.76304,16.375593,-100.761028,4366.4,MGL22040065
6341,2022-05-30,14:43:33.339011,16.375289,-100.760433,16.374611,-100.75841,4363.0,MGL22040065
6342,2022-05-30,14:45:33.793009,16.374294,-100.757815,16.37363,-100.755792,4353.0,MGL22040065
6343,2022-05-30,14:47:33.759011,16.373321,-100.755197,16.372663,-100.753169,4346.8,MGL22040065
6344,2022-05-30,14:49:31.896012,16.372347,-100.752579,16.371657,-100.750561,4360.0,MGL22040065
6345,2022-05-30,14:51:36.084015,16.371338,-100.749968,16.370676,-100.747944,4374.4,MGL22040065
6346,2022-05-30,14:53:34.839013,16.370382,-100.747341,16.369715,-100.74532,4378.9,MGL22040065
6347,2022-05-30,14:55:35.177011,16.369378,-100.74473,16.368719,-100.742705,4381.7,MGL22040065
6348,2022-05-30,14:57:31.378015,16.368387,-100.742117,16.367735,-100.740089,4391.8,MGL22040065
6349,2022-05-30,14:59:31.398010,16.367378,-100.739509,16.36675,-100.737471,4387.4,MGL22040065
6350,2022-05-30,15:01:31.485013,16.366422,-100.736882,16.365789,-100.734847,4380.8,MGL22040065
6351,2022-05-30,15:03:32.181031,16.365421,-100.734274,16.36477,-100.732245,4379.3,MGL22040065
6352,2022-05-30,15:05:29.020012,16.364448,-100.731652,16.363816,-100.729616,4383.2,MGL22040065
6353,2022-05-30,15:07:27.068010,16.363453,-100.729038,16.362829,-100.727001,4378.1,MGL22040065
6354,2022-05-30,15:09:26.426011,16.362494,-100.726413,16.361865,-100.724377,4379.6,MGL22040065
6355,2022-05-30,15:11:27.902027,16.361511,-100.723796,16.360891,-100.721755,4371.9,MGL22040065
6356,2022-05-30,15:13:28.307002,16.360546,-100.721173,16.359898,-100.719143,4370.6,MGL22040065
6357,2022-05-30,15:15:28.710015,16.359558,-100.718559,16.358917,-100.716526,4363.3,MGL22040065
6358,2022-05-30,15:17:30.185011,16.358577,-100.715938,16.357937,-100.713907,4360.0,MGL22040065
6359,2022-05-30,15:19:30.319011,16.357604,-100.713322,16.356954,-100.711289,4355.5,MGL22040065
6360,2022-05-30,15:21:31.738009,16.356608,-100.710715,16.355954,-100.708683,4351.1,MGL22040065
6361,2022-05-30,15:23:30.334010,16.355613,-100.708103,16.354991,-100.706057,4349.3,MGL22040065
6362,2022-05-30,15:25:32.486031,16.354673,-100.705467,16.354022,-100.703433,4341.8,MGL22040065
6363,2022-05-30,15:27:31.078010,16.353705,-100.702847,16.353033,-100.70082,4344.2,MGL22040065
6364,2022-05-30,15:29:27.725011,16.352699,-100.700238,16.352042,-100.698206,4354.7,MGL22040065
6365,2022-05-30,15:31:25.731011,16.351707,-100.697622,16.351029,-100.695601,4347.2,MGL22040065
6366,2022-05-30,15:33:22.022016,16.350683,-100.695019,16.350063,-100.692977,4389.4,MGL22040065
6367,2022-05-30,15:35:17.575012,16.349738,-100.692389,16.349108,-100.690351,4371.8,MGL22040065
6368,2022-05-30,15:37:23.061015,16.348763,-100.689765,16.348119,-100.687735,4360.3,MGL22040065
6369,2022-05-30,15:39:25.013009,16.347765,-100.687154,16.347124,-100.685123,4367.6,MGL22040065
6370,2022-05-30,15:41:29.899010,16.346777,-100.684542,16.346138,-100.682507,4350.2,MGL22040065
6371,2022-05-30,15:43:33.019013,16.345799,-100.681922,16.345155,-100.679892,4329.8,MGL22040065
6372,2022-05-30,15:45:38.219014,16.344822,-100.679302,16.344187,-100.677269,4297.5,MGL22040065
6373,2022-05-30,15:47:39.998014,16.343851,-100.67668,16.343211,-100.67465,4293.7,MGL22040065
6374,2022-05-30,15:49:42.869011,16.342875,-100.674063,16.342214,-100.672038,4294.6,MGL22040065
6375,2022-05-30,15:51:41.645011,16.341881,-100.67145,16.341248,-100.669414,4289.5,MGL22040065
6376,2022-05-30,15:53:39.581011,16.340904,-100.66883,16.340263,-100.666799,4290.3,MGL22040065
6377,2022-05-30,15:55:35.882012,16.339916,-100.666218,16.339261,-100.66419,4279.9,MGL22040065
6378,2022-05-30,15:57:31.118013,16.338913,-100.663611,16.338279,-100.661573,4262.5,MGL22040065
6379,2022-05-30,15:59:28.266010,16.337936,-100.660992,16.337309,-100.658953,4158.2,MGL22040065
6380,2022-05-30,16:01:31.155009,16.336957,-100.658375,16.336318,-100.656339,4165.8,MGL22040065
6381,2022-05-30,16:03:35.119014,16.335969,-100.655757,16.335346,-100.653718,4206.0,MGL22040065
6382,2022-05-30,16:05:32.621011,16.33498,-100.653143,16.334348,-100.651106,4202.9,MGL22040065
6383,2022-05-30,16:07:23.988011,16.333996,-100.650528,16.333386,-100.648482,4118.3,MGL22040065
6384,2022-05-30,16:09:18.750011,16.333018,-100.64791,16.332401,-100.645866,4075.6,MGL22040065
6385,2022-05-30,16:11:17.822016,16.332051,-100.645283,16.331428,-100.643246,4043.9,MGL22040065
6386,2022-05-30,16:13:18.427013,16.331063,-100.64267,16.330431,-100.640635,4024.5,MGL22040065
6387,2022-05-30,16:15:17.508046,16.330084,-100.640055,16.329454,-100.638016,4063.5,MGL22040065
6388,2022-05-30,16:17:16.557013,16.329078,-100.637447,16.328456,-100.635406,4088.7,MGL22040065
6389,2022-05-30,16:19:13.097012,16.328098,-100.634827,16.327495,-100.632781,4087.2,MGL22040065
6390,2022-05-30,16:21:14.525012,16.327119,-100.632205,16.326501,-100.630166,4037.0,MGL22040065
6391,2022-05-30,16:23:15.996011,16.326127,-100.629593,16.32552,-100.627551,3988.5,MGL22040065
6392,2022-05-30,16:25:16.339009,16.325153,-100.626975,16.324552,-100.62493,3926.2,MGL22040065
6393,2022-05-30,16:27:16.991009,16.3242,-100.624344,16.323575,-100.62231,3828.0,MGL22040065
6394,2022-05-30,16:29:18.995013,16.32318,-100.621747,16.322544,-100.619712,3907.1,MGL22040065
6395,2022-05-30,16:31:19.056017,16.322213,-100.619119,16.321617,-100.617075,3897.6,MGL22040065
6396,2022-05-30,16:33:16.800015,16.321259,-100.616495,16.320596,-100.614472,3886.1,MGL22040065
6397,2022-05-30,16:35:16.280013,16.320242,-100.613892,16.319629,-100.611851,3900.5,MGL22040065
6398,2022-05-30,16:37:16.828013,16.31928,-100.61127,16.318652,-100.609232,3873.4,MGL22040065
6399,2022-05-30,16:39:17.530011,16.318292,-100.608655,16.317653,-100.606622,3878.7,MGL22040065
6400,2022-05-30,16:41:13.439010,16.317292,-100.606043,16.316673,-100.604005,3906.9,MGL22040065
6401,2022-05-30,16:43:16.047010,16.316322,-100.603421,16.315706,-100.601382,3951.3,MGL22040065
6402,2022-05-30,16:45:17.502011,16.315328,-100.600811,16.314689,-100.598779,3991.5,MGL22040065
6403,2022-05-30,16:47:20.683012,16.314337,-100.598198,16.313712,-100.596161,4032.8,MGL22040065
6404,2022-05-30,16:49:23.378013,16.313336,-100.595587,16.312714,-100.59355,4060.5,MGL22040065
6405,2022-05-30,16:51:26.047011,16.312334,-100.592977,16.311756,-100.590924,4099.5,MGL22040065
6406,2022-05-30,16:53:28.739010,16.311362,-100.590357,16.31078,-100.588307,4148.8,MGL22040065
6407,2022-05-30,16:55:26.938014,16.310394,-100.587735,16.309805,-100.585685,4223.1,MGL22040065
6408,2022-05-30,16:57:21.406008,16.309434,-100.585109,16.308823,-100.58307,4286.0,MGL22040065
6409,2022-05-30,16:59:21.674011,16.308431,-100.582502,16.307802,-100.580469,4331.9,MGL22040065
6410,2022-05-30,17:01:23.520011,16.307412,-100.579896,16.30684,-100.577844,4357.5,MGL22040065
6411,2022-05-30,17:03:25.233015,16.306458,-100.577271,16.305869,-100.575222,4387.1,MGL22040065
6412,2022-05-30,17:05:23.689012,16.305489,-100.57465,16.304893,-100.572606,4417.9,MGL22040065
6413,2022-05-30,17:07:23.844011,16.304519,-100.572029,16.303908,-100.569989,4419.4,MGL22040065
6414,2022-05-30,17:09:24.320031,16.303544,-100.569412,16.3029,-100.567383,4429.5,MGL22040065
6415,2022-05-30,17:11:25.839014,16.30253,-100.566807,16.301914,-100.564768,4557.2,MGL22040065
6416,2022-05-30,17:13:26.171036,16.301568,-100.564181,16.300958,-100.562142,4434.0,MGL22040065
6417,2022-05-30,17:15:24.190014,16.300606,-100.561561,16.29998,-100.559523,4427.8,MGL22040065
6418,2022-05-30,17:17:24.918011,16.299606,-100.558952,16.298962,-100.556921,4400.2,MGL22040065
6419,2022-05-30,17:19:27.126013,16.298596,-100.556342,16.298005,-100.554295,4365.7,MGL22040065
6420,2022-05-30,17:21:25.197017,16.297648,-100.553715,16.297015,-100.551681,4323.1,MGL22040065
6421,2022-05-30,17:23:22.971013,16.296659,-100.551102,16.296024,-100.549068,4294.1,MGL22040065
6422,2022-05-30,17:25:21.633011,16.295662,-100.548488,16.295047,-100.546451,4229.3,MGL22040065
6423,2022-05-30,17:27:21.396011,16.29471,-100.545859,16.294087,-100.543825,4184.6,MGL22040065
6424,2022-05-30,17:29:18.832011,16.293728,-100.543247,16.293078,-100.54122,4226.5,MGL22040065
6425,2022-05-30,17:31:16.817003,16.292748,-100.540628,16.292097,-100.538603,4238.9,MGL22040065
6426,2022-05-30,17:33:14.914012,16.291756,-100.538015,16.291108,-100.535989,4240.7,MGL22040065
6427,2022-05-30,17:35:13.475008,16.290797,-100.535391,16.290151,-100.533364,4250.3,MGL22040065
6428,2022-05-30,17:37:14.107015,16.289817,-100.532776,16.289143,-100.530759,4255.6,MGL22040065
6429,2022-05-30,17:39:15.743014,16.288848,-100.530152,16.288168,-100.528138,4268.3,MGL22040065
6430,2022-05-30,17:41:17.062011,16.287859,-100.52754,16.287168,-100.525531,4246.7,MGL22040065
6431,2022-05-30,17:43:21.015012,16.286882,-100.524922,16.286204,-100.522906,4234.4,MGL22040065
6432,2022-05-30,17:45:25.621011,16.285901,-100.522304,16.285212,-100.520294,4225.9,MGL22040065
6433,2022-05-30,17:47:27.576011,16.284909,-100.519696,16.284233,-100.517677,4227.1,MGL22040065
6434,2022-05-30,17:49:28.108014,16.283922,-100.517079,16.28325,-100.515059,4261.8,MGL22040065
6435,2022-05-30,17:51:31.021011,16.282957,-100.514456,16.282263,-100.512448,4281.6,MGL22040065
6436,2022-05-30,17:53:35.859016,16.281975,-100.511841,16.281278,-100.50983,4309.8,MGL22040065
6437,2022-05-30,17:55:36.461012,16.280976,-100.509232,16.280286,-100.50722,4309.1,MGL22040065
6438,2022-05-30,17:57:34.808010,16.279964,-100.506626,16.279293,-100.504606,4284.0,MGL22040065
6439,2022-05-30,17:59:35.450010,16.278963,-100.504017,16.278303,-100.501994,4277.1,MGL22040065
6440,2022-05-30,18:01:32.864017,16.277985,-100.501398,16.277344,-100.499369,4262.3,MGL22040065
6441,2022-05-30,18:03:30.637011,16.276996,-100.498786,16.276318,-100.49677,4238.6,MGL22040065
6442,2022-05-30,18:05:26.562013,16.275998,-100.496176,16.275374,-100.494139,4245.1,MGL22040065
6443,2022-05-30,18:07:24.126012,16.275032,-100.493554,16.274412,-100.491515,4267.5,MGL22040065
6444,2022-05-30,18:09:21.325013,16.274053,-100.490938,16.273382,-100.48892,4289.6,MGL22040065
6445,2022-05-30,18:11:19.555011,16.273047,-100.488332,16.272403,-100.4863,4297.1,MGL22040065
6446,2022-05-30,18:13:14.674017,16.272065,-100.485715,16.271424,-100.483685,4299.5,MGL22040065
6447,2022-05-30,18:15:11.864014,16.271057,-100.483108,16.270422,-100.481076,4304.4,MGL22040065
6448,2022-05-30,18:17:09.146013,16.270058,-100.480498,16.269449,-100.478457,4332.4,MGL22040065
6449,2022-05-30,18:19:02.900015,16.269086,-100.477879,16.268483,-100.475833,4316.7,MGL22040065
6450,2022-05-30,18:21:00.019017,16.268092,-100.475268,16.267483,-100.473224,4312.9,MGL22040065
6451,2022-05-30,18:22:59.933011,16.267083,-100.472659,16.266494,-100.470612,4305.8,MGL22040065
6452,2022-05-30,18:25:01.423011,16.266088,-100.470048,16.265506,-100.467998,4307.0,MGL22040065
6453,2022-05-30,18:26:58.762011,16.265081,-100.467441,16.264512,-100.465387,4297.5,MGL22040065
6454,2022-05-30,18:28:58.110015,16.264092,-100.464826,16.26355,-100.462763,4296.0,MGL22040065
6455,2022-05-30,18:30:56.858016,16.263132,-100.462202,16.262568,-100.460146,4303.0,MGL22040065
6456,2022-05-30,18:32:56.876010,16.262116,-100.459597,16.261584,-100.457531,4291.3,MGL22040065
6457,2022-05-30,18:34:53.765014,16.261146,-100.45698,16.260585,-100.454923,4289.4,MGL22040065
6458,2022-05-30,18:36:51.635011,16.260157,-100.454366,16.259592,-100.45231,4290.1,MGL22040065
6459,2022-05-30,18:38:49.565011,16.259169,-100.451752,16.258615,-100.449694,4298.3,MGL22040065
6460,2022-05-30,18:40:49.075013,16.258178,-100.44914,16.257635,-100.447077,4293.6,MGL22040065
6461,2022-05-30,18:42:44.845038,16.257203,-100.44652,16.256662,-100.444457,4316.0,MGL22040065
6462,2022-05-30,18:44:43.337011,16.256255,-100.443895,16.255681,-100.441841,4302.1,MGL22040065
6463,2022-05-30,18:46:41.845014,16.255265,-100.441281,16.254692,-100.439228,4309.9,MGL22040065
6464,2022-05-30,18:48:38.233011,16.254264,-100.438672,16.253706,-100.436614,4301.6,MGL22040065
6465,2022-05-30,18:50:33.842011,16.253285,-100.436055,16.2527,-100.434007,4314.2,MGL22040065
6466,2022-05-30,18:52:34.299009,16.252276,-100.433447,16.251723,-100.43139,4303.4,MGL22040065
6467,2022-05-30,18:54:32.814016,16.251308,-100.430829,16.250737,-100.428774,4311.4,MGL22040065
6468,2022-05-30,18:56:32.216015,16.250331,-100.428209,16.249772,-100.426153,4307.5,MGL22040065
6469,2022-05-30,18:58:31.129015,16.249345,-100.425598,16.248776,-100.423543,4306.7,MGL22040065
6470,2022-05-30,19:00:26.208011,16.24838,-100.422972,16.247804,-100.420924,4323.0,MGL22040065
6471,2022-05-30,19:02:19.800002,16.247399,-100.420361,16.246806,-100.418313,4313.8,MGL22040065
6472,2022-05-30,19:04:13.994010,16.24643,-100.417742,16.245827,-100.415696,4313.5,MGL22040065
6473,2022-05-30,19:06:06.691012,16.245429,-100.415134,16.244821,-100.413091,4299.9,MGL22040065
6474,2022-05-30,19:07:59.481012,16.244434,-100.412521,16.243844,-100.410472,4300.9,MGL22040065
6475,2022-05-30,19:09:55.637016,16.24345,-100.409907,16.242862,-100.407858,4328.8,MGL22040065
6476,2022-05-30,19:11:53.924011,16.242459,-100.407296,16.241885,-100.405239,4355.3,MGL22040065
6477,2022-05-30,19:13:50.069012,16.241489,-100.404673,16.240896,-100.402627,4379.8,MGL22040065
6478,2022-05-30,19:15:46.580998,16.240514,-100.402056,16.239901,-100.400015,4372.7,MGL22040065
6479,2022-05-30,19:17:43.235011,16.23951,-100.399448,16.238929,-100.397397,4369.5,MGL22040065
6480,2022-05-30,19:19:40.447015,16.238538,-100.396831,16.23793,-100.394788,4353.6,MGL22040065
6481,2022-05-30,19:21:36.275004,16.237561,-100.394212,16.236973,-100.392163,4339.3,MGL22040065
6482,2022-05-30,19:23:35.575010,16.236583,-100.391595,16.235959,-100.389561,4348.4,MGL22040065
6483,2022-05-30,19:25:34.738035,16.235592,-100.388983,16.23499,-100.386939,4374.5,MGL22040065
6484,2022-05-30,19:27:35.131014,16.234631,-100.386358,16.234019,-100.384319,4369.7,MGL22040065
6485,2022-05-30,19:29:34.829011,16.233668,-100.383738,16.233023,-100.381708,4339.1,MGL22040065
6486,2022-05-30,19:31:32.845016,16.232646,-100.381137,16.23201,-100.379105,4322.5,MGL22040065
6487,2022-05-30,19:33:30.029013,16.231657,-100.378526,16.231046,-100.376485,4310.2,MGL22040065
6488,2022-05-30,19:35:28.648014,16.230677,-100.375907,16.230056,-100.373872,4292.3,MGL22040065
6489,2022-05-30,19:37:28.987012,16.229685,-100.373297,16.229052,-100.371264,4288.4,MGL22040065
6490,2022-05-30,19:39:26.325016,16.228691,-100.370688,16.228071,-100.368648,4277.8,MGL22040065
6491,2022-05-30,19:41:22.979010,16.227717,-100.368068,16.227111,-100.366024,4287.6,MGL22040065
6492,2022-05-30,19:43:22.028013,16.226753,-100.365445,16.226131,-100.363407,4290.9,MGL22040065
