shotnumber,date,time,sourceLat,sourceLon,shipLat,shipLon,waterDepth,sciTag
0001754,2022-05-18,17:24:24.439011,14.366136,-104.359991,14.366030,-104.362143,2959.4,MGL22040011a
0001755,2022-05-18,17:27:00.695017,14.365431,-104.363638,14.365343,-104.365783,2926.9,MGL22040011a
0001756,2022-05-18,17:29:34.596011,14.364752,-104.367283,14.364667,-104.369426,2904.5,MGL22040011a
0001757,2022-05-18,17:32:08.703008,14.364061,-104.370920,14.363947,-104.373062,2894.2,MGL22040011a
0001758,2022-05-18,17:34:44.159015,14.363354,-104.374560,14.363267,-104.376703,2908.5,MGL22040011a
0001759,2022-05-18,17:37:18.901016,14.362673,-104.378203,14.362575,-104.380343,2986.7,MGL22040011a
0001760,2022-05-18,17:39:55.578017,14.361988,-104.381843,14.361894,-104.383985,3046.6,MGL22040011a
0001761,2022-05-18,17:42:31.719006,14.361302,-104.385482,14.361182,-104.387621,3023.2,MGL22040011a
0001762,2022-05-18,17:45:06.401011,14.360623,-104.389124,14.360505,-104.391263,3009.7,MGL22040011a
0001763,2022-05-18,17:47:52.147015,14.359907,-104.392762,14.359794,-104.394900,2912.6,MGL22040011a
0001764,2022-05-18,17:50:37.810010,14.359244,-104.396405,14.359107,-104.398541,2893.4,MGL22040011a
0001765,2022-05-18,17:53:23.796010,14.358536,-104.400042,14.358405,-104.402179,2915.0,MGL22040011a
0001766,2022-05-18,17:56:12.729016,14.357843,-104.403683,14.357729,-104.405821,3043.0,MGL22040011a
0001767,2022-05-18,17:59:01.316012,14.357129,-104.407322,14.357032,-104.409460,3064.8,MGL22040011a
0001768,2022-05-18,18:01:50.563015,14.356432,-104.410959,14.356329,-104.413097,2961.8,MGL22040011a
0001769,2022-05-18,18:04:38.708011,14.355733,-104.414599,14.355641,-104.416738,3007.4,MGL22040011a
0001770,2022-05-18,18:07:26.990016,14.355052,-104.418239,14.354950,-104.420378,3037.7,MGL22040011a
0001771,2022-05-18,18:10:18.643016,14.354326,-104.421875,14.354253,-104.424017,3026.0,MGL22040011a
0001772,2022-05-18,18:13:08.500012,14.353663,-104.425518,14.353568,-104.427658,3048.3,MGL22040011a
0001773,2022-05-18,18:15:55.710015,14.352959,-104.429155,14.352863,-104.431295,3087.4,MGL22040011a
0001774,2022-05-18,18:18:45.242015,14.352262,-104.432796,14.352179,-104.434936,3047.7,MGL22040011a
0001775,2022-05-18,18:21:34.492010,14.351557,-104.436432,14.351466,-104.438572,2982.9,MGL22040011a
0001776,2022-05-18,18:24:22.715015,14.350854,-104.440070,14.350770,-104.442212,2979.5,MGL22040011a
0001777,2022-05-18,18:27:04.699014,14.350170,-104.443712,14.350102,-104.445855,2949.7,MGL22040011a
0001778,2022-05-18,18:29:38.924017,14.349501,-104.447351,14.349400,-104.449492,2927.3,MGL22040011a
0001779,2022-05-18,18:32:18.264012,14.348778,-104.450988,14.348693,-104.453130,2941.8,MGL22040011a
0001780,2022-05-18,18:34:54.310015,14.348075,-104.454627,14.347998,-104.456768,3024.2,MGL22040011a
0001781,2022-05-18,18:37:28.977014,14.347359,-104.458266,14.347309,-104.460409,3071.3,MGL22040011a
0001782,2022-05-18,18:40:04.904011,14.346658,-104.461903,14.346609,-104.464047,3064.1,MGL22040011a
0001783,2022-05-18,18:42:40.405013,14.345956,-104.465540,14.345917,-104.467686,3031.2,MGL22040011a
0001784,2022-05-18,18:45:15.554011,14.345242,-104.469180,14.345212,-104.471323,3109.0,MGL22040011a
0001785,2022-05-18,18:47:51.263009,14.344557,-104.472819,14.344539,-104.474967,2938.4,MGL22040011a
0001786,2022-05-18,18:50:26.971015,14.343844,-104.476457,14.343833,-104.478603,2936.0,MGL22040011a
0001787,2022-05-18,18:53:02.871016,14.343157,-104.480096,14.343132,-104.482240,2906.6,MGL22040011a
0001788,2022-05-18,18:55:39.011009,14.342473,-104.483738,14.342450,-104.485882,2958.7,MGL22040011a
0001789,2022-05-18,18:58:14.927012,14.341775,-104.487375,14.341753,-104.489522,2980.4,MGL22040011a
0001790,2022-05-18,19:00:51.119018,14.341075,-104.491014,14.341061,-104.493160,2977.6,MGL22040011a
0001791,2022-05-18,19:03:26.057012,14.340397,-104.494656,14.340368,-104.496800,2945.7,MGL22040011a
0001792,2022-05-18,19:06:03.079012,14.339693,-104.498292,14.339656,-104.500436,2975.2,MGL22040011a
0001793,2022-05-18,19:08:39.007011,14.339018,-104.501934,14.338990,-104.504081,2991.8,MGL22040011a
0001794,2022-05-18,19:11:12.897015,14.338309,-104.505572,14.338274,-104.507714,2962.5,MGL22040011a
0001795,2022-05-18,19:13:47.827015,14.337651,-104.509215,14.337591,-104.511357,2937.9,MGL22040011a
0001796,2022-05-18,19:16:22.219999,14.336952,-104.512851,14.336892,-104.514994,3015.3,MGL22040011a
0001797,2022-05-18,19:18:57.347014,14.336264,-104.516489,14.336191,-104.518633,3012.7,MGL22040011a
0001798,2022-05-18,19:21:33.483011,14.335565,-104.520129,14.335505,-104.522273,3043.8,MGL22040011a
0001799,2022-05-18,19:24:09.339012,14.334916,-104.523773,14.334835,-104.525917,3081.6,MGL22040011a
0001800,2022-05-18,19:26:46.713011,14.334248,-104.527419,14.334176,-104.529563,3121.2,MGL22040011a
0001801,2022-05-18,19:29:24.720011,14.333573,-104.531064,14.333516,-104.533206,3016.4,MGL22040011a
0001802,2022-05-18,19:32:05.232009,14.332936,-104.534713,14.332859,-104.536855,3049.8,MGL22040011a
0001803,2022-05-18,19:34:45.615011,14.332203,-104.538346,14.332138,-104.540488,3102.8,MGL22040011a
0001804,2022-05-18,19:37:23.879013,14.331511,-104.541981,14.331411,-104.544120,3157.2,MGL22040011a
0001805,2022-05-18,19:40:02.720016,14.330820,-104.545630,14.330794,-104.547775,3109.4,MGL22040011a
0001806,2022-05-18,19:42:40.640012,14.330259,-104.549292,14.330204,-104.551435,3015.9,MGL22040011a
